iou,groundwater_cost,electricity_price_pilot,groundwater_use_backchecks,groundwater_use,groundwater_use_v2,survey_price
1,134.5833,50.9726,,217926,16584.33,10.81566
1,548.5418,41.70377,,65898.82,6222.36,37.19969
1,204.3426,105.4616,,85370.92,14690.41,-6.744897
1,144.7719,17.27347,,204405.4,16282.51,12.86088
1,341.4786,28.89071,11482.11,84557.77,11252.33,31.27821
1,341.2832,130.677,,119742.1,11206.49,29.7998
1,354.262,179.015,11146.41,62732.13,11100.33,31.57011
1,324.9931,145.0873,,26463.19,11805.28,22.23649
1,549.0947,137.568,6270.847,52346.06,6003.851,42.11309
1,566.779,488.696,,13072.74,5645.616,49.59572
1,114.471,24.52681,,200324.6,17072.09,12.13173
1,187.2843,52.39672,15317.06,177365.7,15210.87,38.62219
1,202.6924,86.22234,14938.93,109925.3,14818,13.95356
1,142.5473,8.201952,16424.81,102784.9,16214.92,9.481985
1,130.2848,42.6375,,240998.5,16603.28,3.778893
1,218.8875,82.02866,,97181.8,14252.6,-.15277
1,115.1738,15.3075,,207998.3,16814.24,28.32814
1,388.7873,44.90998,,136971,9983.656,16.3983
1,445.2148,173.3758,8867.31,124037,8559.68,27.69365
1,127.1084,19.79299,,17414.75,16634.15,22.76278
1,206.362,115.9613,,151099.2,14554.12,23.38648
1,130.5598,24.80404,16736.83,203053,16503.42,14.11655
1,130.7709,37.8325,,112882.9,16604.22,13.64535
1,234.2985,138.1308,14144.94,142556,14017.78,.2450866
1,341.3813,120.4582,,154041.5,11129.3,11.65275
1,414.5717,79.14744,9631.896,101855,9524.026,17.91147
1,201.689,76.62329,14958.64,156170.2,14691.15,9.548357
1,53.54307,6.793192,,235304.1,18427.91,-9.338278
1,325.357,166.0993,,46781.13,11811.43,28.53589
1,172.3329,24.04312,,227349,15457.28,18.62617
1,356.5673,44.12785,,139308.4,10905.97,23.26326
1,143.9928,9.173963,,120362.5,16271.5,-10.42305
1,99.65309,62.91742,17515.45,257831,17305.16,-24.91899
1,129.9075,27.91077,16748.46,168050.3,16448.74,6.721177
1,207.0444,30.53136,,203037.1,14503.53,-2.534973
1,132.5009,22.09608,,24363.35,16534.41,6.831171
1,457.4689,68.58549,8571.019,110673.1,8530.877,27.55396
1,56.5899,6.675162,,163001,18263.58,5.336891
1,133.224,7.527424,,172975.4,16370.42,14.81088
1,401.0564,258.6381,,76303.53,9809.351,17.63772
1,379.4796,95.82813,,145181,10298.07,25.8546
1,371.5656,222.4711,,134412.2,10474.99,19.28459
2,195.0545,25.72277,15121.67,114921.5,15037.17,-1.690092
2,411.1544,1.160276,9722.22,148845.9,9444.861,23.72025
2,501.0156,14.97547,7478.161,98039.49,7463.336,21.49126
2,96.47813,10.21433,17590.05,275826.8,17481.1,6.943469
2,178.487,-3.858769,,201930.5,15319.99,9.36123
2,196.6159,.8466293,,107435.2,15066.02,-3.463824
2,573.9877,10.22144,5654.79,39133.19,5589.085,29.74936
2,219.3212,13.7212,14504.26,99062.2,14195.23,5.72328
2,136.9855,-5.050838,,36239.58,16303.83,24.94232
2,490.5678,33.419,,122471.2,7586.793,25.19798
2,352.8492,20.84888,,126071.1,10915.69,18.17134
2,195.4192,19.18683,15116.99,188724.5,15079.66,.0291731
2,509.2729,38.24982,,17011.89,6968.764,24.2866
2,395.1703,14.83324,,67628.22,9868.462,7.107279
2,93.96326,-1.171837,,225047.4,17354.18,-8.714802
2,137.1241,-2.162471,16567.93,240019.1,16508.17,-9.410114
2,359.6909,5.929418,,49092.14,10803.87,10.64325
2,455.5622,31.69999,,21059.22,8438.898,14.92896
2,249.1938,23.43137,13771.7,220303.1,13672.9,13.04841
2,254.8258,26.11732,,20805.78,13477.26,-.6683056
2,593.1849,23.13766,5168.007,13278.14,5168.306,31.35527
2,513.8752,21.35668,,74303.49,6823.455,3.217997
2,317.6714,15.53735,,49718.43,11979.38,-.8377761
2,235.2567,4.605895,14122.92,39105.28,13789.41,-1.114371
2,137.8945,-3.248096,,253702.9,16492.79,26.04189
2,557.2963,14.1415,,74172.15,6071.061,.3933864
2,297.146,5.610872,,22590.01,12361.88,8.72156
2,194.2954,15.64222,,105097.4,15079.15,1.339324
2,193.7398,15.5619,,40701.62,15128.22,6.246543
2,256.0089,-5.820495,,30746.8,13345.72,8.942392
2,274.3942,24.0634,13137.58,209790.1,13012.14,17.7128
2,201.9542,19.18421,14943.67,30317.64,14787.89,11.71899
2,416.0076,6.216648,,48353.07,9473.558,11.43266
2,195.5228,.6822072,,164359.5,14824.59,8.562716
2,396.8832,12.01325,,56436.22,10016.87,9.382181
2,236.5713,24.67611,14088.74,125637.2,13768.01,1.586793
2,339.8071,24.26686,11508.05,80657.34,11438.02,23.45407
2,396.0284,19.77416,,88011.4,9877.912,31.11145
2,278.835,9.315894,13026.76,197267.2,12922.78,19.99333
2,459.7128,39.50036,,49541.87,8282.4,25.93811
2,194.345,-18.63829,15141.53,90469.95,15070.93,9.419547
2,220.1484,5.720212,14499.09,62161.29,14356.97,15.53581
2,95.70943,-3.691144,17601.39,251008.2,17453.73,-1.860327
2,377.4059,22.20864,,159925.8,10367.41,14.98324
2,553.131,46.73189,,85194.7,5919.791,13.14149
2,576.3871,26.83906,,23906.56,5301.804,34.29615
2,194.7333,14.52257,,213008.6,14791.55,-.4169027
2,533.2944,26.71531,,93283.22,6573.028,19.48867
2,493.7317,18.48264,,90243.03,7577.908,19.40655
2,395.7258,28.64043,,147753.7,9797.035,19.40102
2,194.9384,4.771087,,58361.97,14812.8,22.88947
2,233.639,22.02538,14154.39,67902.91,13866.97,8.522365
2,850.7876,41.55737,,25,-175.1296,33.53232
2,415.6305,-.3073642,9610.544,43392.63,9562.19,7.811247
2,377.7491,25.90001,,111679.6,10439.38,9.584595
2,392.7881,33.60539,,10218.76,9960.424,-1.79184
2,435.2249,12.73878,,116514.4,8984.102,4.01664
2,413.0331,33.2338,,43916.74,9417.573,21.27508
2,468.4574,16.6954,,123982.7,8038.386,31.0538
2,620.0464,39.15358,4490.448,8038.766,4291.35,9.103021
2,237.9293,9.01949,,96403.63,13955.01,7.657218
2,435.2141,25.88568,,57963.86,8957.975,33.1941
2,534.1435,35.52344,6645.289,76471.88,6356.964,14.53982
2,168.7506,15.67194,,110032.4,15753.13,3.924062
2,274.959,22.03431,13118.28,70378.91,12953.15,7.581625
2,96.02916,-4.663645,17607.65,82419.55,17346.96,3.144206
2,253.484,17.47249,,202488.2,13343.55,27.70455
2,773.7393,18.32736,,3394.759,590.6039,40.72349
2,236.0468,7.848045,14098.08,39156.16,13995.83,4.205928
2,614.1289,32.29773,,38639.03,4388.08,9.737472
2,308.9333,16.1128,,107256.8,12187.99,27.29521
2,217.4862,14.98189,,101506.8,14493.26,11.24081
2,417.6516,12.12182,9555.933,62183.54,9483.104,5.579163
2,74.91721,-5.112067,,106082.3,18041.54,4.224988
2,536.4818,7.960948,,86885.08,6445.504,12.74393
2,575.7498,16.75065,,35623.08,5476.639,26.48324
2,193.2768,-5.010902,,85841.09,15154.01,16.23681
2,188.0136,15.05156,15308.57,221441,15061.51,24.52488
2,371.2991,1.415045,10716.14,23536.94,10558.12,-12.76869
2,454.3851,15.0946,,126213.8,8389.941,7.692242
2,76.64879,6.514824,18084.89,74171.19,17996.94,5.654541
2,456.6812,3.171749,8587.383,49149.38,8485.241,46.39777
2,595.9844,21.99837,5094.406,53859.6,4802.973,12.62029
2,817.4863,45.11463,0,25,-187.5784,13.96255
2,273.3055,7.930693,13173.99,181098.7,13032.01,-10.29468
2,695.3239,18.04642,,6277.278,2326.701,28.37437
2,558.6401,2.639406,6032.935,66414.31,5987.888,55.87511
2,270.1402,-2.165553,,99380.5,13142.75,13.83212
2,197.8122,28.47688,15051.64,137167.2,14880.47,10.93692
2,240.0632,-3.032504,,50165.48,13777.05,-11.77594
2,370.7708,24.30458,,75431.13,10570.32,28.7203
2,675.574,32.6173,,16353.41,2907.909,49.96745
2,92.4154,.5560699,,95226.35,17365.97,-10.53624
2,182.2494,13.28461,,58022.66,15235.59,7.987695
2,731.7754,26.05648,,2995.593,1579.907,38.59211
2,395.2874,11.75819,,23905.47,9985.458,17.98759
2,648.5486,26.07327,3776.748,55276.09,3547.455,12.18525
2,437.0409,18.38489,,23221.34,8747.762,19.78288
2,790.9298,23.78462,,2424.063,138.6732,27.14441
2,130.771,3.654428,,177563.3,16727.8,-3.376698
2,512.7427,32.40615,7180.796,112480.6,7097.871,39.62691
2,517.2445,26.01258,,16872.36,6719.625,21.71536
2,695.5649,16.38852,,13172.88,2308.214,23.36589
2,411.2191,30.69639,,11157.7,9439.718,7.628262
2,474.1023,14.89191,,74085.45,7974.663,35.02418
2,196.874,22.84245,,171542.5,14885.8,26.06482
2,373.1949,16.97291,,29710.25,10640.7,12.9891
2,454.6551,24.77572,,128055.9,8311.328,22.08235
2,496.5492,23.74197,7589.599,111152,7413.41,15.02311
2,97.6014,13.53503,17558.93,123863,17533.87,.8019047
2,190.9384,.522514,15224.45,76673.35,14957,18.04282
2,277.113,2.584902,,103737.3,13044.2,35.17195
2,515.2568,43.53193,,47928.21,6888.475,7.982685
2,437.4994,26.60729,9061.745,63360.58,8789.364,-2.142508
2,377.2927,11.59407,,96282.81,10370.04,18.50742
2,170.9871,13.26173,,193401.8,15536,8.151488
2,215.2875,22.82624,,106277.2,14381.02,14.75388
2,200.61,14.56438,,72937.48,14856.39,-2.294452
2,658.8652,35.01345,,46829.11,3379.674,29.92493
2,597.0406,33.47618,5081.94,21194.37,4818.306,14.34736
2,473.5851,19.2268,8153.642,120899.3,7996.68,14.36593
2,573.8521,16.46246,,45747.9,5405.376,36.41295
2,472.2629,19.83286,,23889.93,7953.878,39.10706
2,392.2255,22.21389,,21057.54,9962.011,37.43524
2,532.3103,43.59267,,51002.85,6555.935,35.45368
2,72.41656,4.179945,18185.83,286482.7,18108.29,29.50795
2,195.1263,1.59034,15122.55,61367.74,14860.05,3.75633
2,76.60595,-18.0721,,121638.4,17911.06,-10.64703
2,540.2308,6.96946,,11671.78,6217.994,8.013593
2,117.8721,-16.58389,,201014.4,16955.36,-10.41913
2,476.1087,30.29815,,33863.27,7945.365,37.94317
2,191.0842,18.59309,15224.34,197447.5,14894.67,15.87897
2,431.3449,27.07038,9217.985,141638,9068.299,5.574628
2,728.9388,38.15232,,6353.532,1616.005,50.18858
2,255.2719,3.039347,,58352.16,13593.85,8.316489
2,78.75313,-3.474484,18023.48,229857.2,17991.14,5.752906
2,780.1631,48.91816,498.5125,907.7056,311.6241,39.84166
2,118.6999,11.22366,17021.69,46571.36,16927.87,4.16482
2,556.7311,29.10699,,64150.55,6039.341,10.71806
2,514.9614,25.54671,,53766.8,6868.328,.5570946
2,351.3831,25.37387,,122818.9,11059.96,16.25412
2,1132.144,60.40951,0,25,-200.7727,65.02377
2,375.6716,-1.116346,10608.82,64592.86,10422.49,30.76968
2,471.9433,23.02189,8199.389,65660.27,8066.62,22.96287
2,612.9834,29.92287,,30775.92,4466.595,45.048
2,493.4695,17.27496,,29263.03,7484.76,3.695104
2,472.8222,18.38656,8175.906,58994.27,8015.569,10.86084
2,658.8922,30.95706,3538.271,24122.07,3497.789,25.50183
2,251.6121,-.250358,,139633,13528.8,-10.66469
2,821.447,41.76904,0,25,-80.66594,42.29483
2,76.30058,17.43346,,98363.23,17802.99,-.5710716
2,273.6152,11.93167,,30248.45,12867.81,6.898423
2,534.726,18.29728,6631.308,90859.11,6523.372,-12.68165
2,496.0492,7.787388,,19897.66,7542.515,20.35734
2,440.5136,20.69726,,33760.18,8744.507,11.65009
2,390.2606,24.43002,10239.56,86334.8,9944.171,13.97536
2,375.2695,14.95031,10614.63,63701.72,10471.03,-3.509238
2,515.8295,18.27321,7098.751,107111,6755.928,-.3667001
2,476.2,28.39859,,46628.14,7841.502,21.95099
2,310.3405,10.76709,12242.43,130012.2,12113.54,6.845069
2,237.2177,19.97152,,107191.5,13988.79,26.48367
2,480.9834,10.68539,,30245.62,7756.04,6.107677
2,556.5499,12.5311,,19328.47,5823.941,5.102093
2,112.6328,14.74536,17190.77,137885,17137.26,.0829516
2,340.4978,14.30726,,179797.3,11147.73,16.10243
2,592.2053,21.35345,,5992.302,5165.688,37.38861
2,492.0365,19.44874,7699.236,54600.04,7561.153,10.75407
2,456.1066,23.5764,,89283.91,8270.368,10.83433
2,198.515,.7254165,,17616.11,14766.7,-36.21066
2,157.9139,10.45166,,99967.19,15739.68,.5449567
2,194.6969,17.21534,,174315.1,15025.66,-.6709985
2,532.8509,29.64462,6673.619,54272.54,6589.643,29.40864
2,95.29926,3.057753,17619.87,32222.81,17618.76,11.85057
2,355.5409,9.141777,11104.68,65307.23,11050.05,15.91095
2,259.381,4.501617,13517.75,22706.32,13229.96,12.33507
2,196.2919,22.35543,,191522.4,14922.39,-1.814298
2,213.0126,1.919995,,128212.9,14631.24,16.99681
2,628.4751,18.63811,,50928.52,4181.873,35.33646
2,194.9913,-.1339759,,205379.2,14877.7,2.463947
2,77.17269,-5.078926,,39253.34,17887.34,-15.1352
2,667.0079,46.02796,,3921.84,3142.855,21.42213
2,194.9728,9.283747,15121,187358.8,14784.2,16.03027
2,594.2681,12.11779,,46207.46,5023.441,18.3384
2,233.0229,10.51554,14177.83,152553.8,13834.33,17.21259
2,777.5358,42.99243,,8436.28,251.8429,19.10333
2,697.8481,43.01695,,26749.23,2446.038,37.96807
2,250.8925,-6.249877,13727.57,56745.16,13521.67,-17.96572
2,193.168,3.226802,,157319.1,15081.28,-4.219945
2,493.9392,18.14758,7646.153,119552.7,7542.178,27.80383
2,758.0173,51.61001,1050.789,12097.96,892.1879,39.40285
2,418.0736,11.44826,,141452.3,9268.538,16.57684
2,238.2731,10.76159,14052,204859.1,13881.53,-2.071862
2,311.1489,15.27095,12227.48,79502.86,12021.4,19.21393
2,276.8452,1.206106,,163999.5,13060.85,12.59788
2,753.0645,33.63588,,17945.35,861.3885,29.75525
2,232.6459,5.68216,,222302.5,13873.28,8.324352
2,211.5095,2.197763,,213051.6,14554.96,26.17511
2,434.9834,5.058086,,140994.9,8800.545,22.9654
2,196.5375,16.05496,,159086.1,14762.39,-12.38252
2,153.1825,-12.26374,,124263.1,16133.36,1.589374
2,157.178,3.107275,,219474.7,15851.94,2.587485
2,460.5965,33.30628,,24405.18,8269.742,18.6552
2,113.0385,6.518738,17178.15,153230,17163.53,13.12638
2,339.3017,40.15206,,140803.4,11185.93,-2.322325
2,219.2549,16.21089,14520.64,107846.8,14370.91,15.74322
2,350.8772,6.628912,,65418.19,11001.86,-5.931989
2,397.4785,12.36896,,143642.1,9805.21,26.00797
2,316.4295,.3940367,,84355.54,11912.53,9.900003
2,195.6734,13.90707,15105.03,103090.5,14976.79,-4.777145
2,714.1667,27.92848,,27275.54,2079.208,23.60511
2,336.125,32.55465,11597.11,51126.18,11321.99,-7.236928
2,455.4688,31.8088,,107258.7,8304.348,15.60142
2,130.4999,-.7866116,,104274.6,16464.37,3.896312
2,273.6012,-2.143914,,186714.5,12963.94,4.370271
2,199.3159,2.899464,15014.11,62853.64,14803.93,3.900883
2,416.2101,4.286637,9598.826,152440.8,9414.242,3.88669
2,337.67,10.13821,,95250.51,11491.44,26.71433
2,472.4986,17.34146,,99730.61,8137.5,32.33681
2,316.0558,19.62487,,79850.98,11910.73,16.93176
2,739.3976,56.58919,,15793.04,1454.831,17.26753
2,473.5467,18.22145,,24125.98,7978.903,1.029569
2,82.4703,-16.56555,,216489.1,17684.35,3.078567
2,194.8082,-9.965478,,20881.25,15027.2,-6.401819
2,538.2562,-.3912641,6543.59,8264.453,6339.421,10.51696
2,193.3245,1.359624,,68911.65,14875.45,-7.327973
2,895.1448,25.94104,0,25,-75.08862,33.68974
2,673.8158,24.62837,,49322.93,2846.356,35.2366
2,432.9833,27.37381,,55954.05,9054.977,29.13053
2,692.3774,26.4061,,2785.696,2493.827,34.79801
2,314.0743,13.9269,12144.17,170211,11943.87,35.03973
2,183.9479,-5.011961,15398.64,99378.16,15094.18,2.927893
2,278.6576,20.02312,13039.1,24707.56,12732.97,-1.692175
2,595.5159,41.98952,5111.847,74878.59,4898.576,26.71898
2,655.949,21.23562,,55126.09,3447.647,18.74832
2,198.9415,-1.4712,,43021.14,14702.92,18.21682
2,431.0997,20.13599,,57337.03,8956.301,24.6951
2,592.7648,51.34149,5174.787,20969.33,5124.753,26.83601
2,611.663,35.09156,,44086.44,4670.693,47.80242
2,272.9534,4.726405,,97641.93,13035.75,10.22075
2,595.5684,33.46922,,80355.88,4964.175,13.5143
2,300.3288,-2.210212,,34822.32,12458.54,3.3243
2,108.7904,4.779758,,231350.6,17252.54,6.516468
2,752.5662,34.1362,,10165.89,1099.489,41.57452
2,358.4731,8.445024,,11540.79,10860.05,-2.839035
2,294.8726,4.727246,,84680.06,12360.14,8.015018
2,498.6989,16.43668,7532.094,29961.91,7406.866,1.1158
2,468.6211,10.11855,8275.756,17544.32,8071.214,4.139856
2,551.685,33.60933,6209.624,88156.31,6153.804,22.57932
2,493.6219,23.62411,7651.391,84520.7,7370.851,20.03976
2,217.0907,-1.657305,,165361.1,14478.06,9.395568
2,294.9905,10.41103,,127098.9,12615.62,15.57797
2,497.5987,24.25211,,19362.08,7446.14,12.80105
2,259.8261,5.89141,13502.14,23213.27,13430.86,29.91268
2,393.6995,20.76363,10156.91,72517.16,9972.555,14.92147
2,632.2125,37.08967,,63804.57,4094.594,24.20093
2,632.795,27.79984,,46206.31,4048.264,29.84332
2,757.8763,15.5627,,1600.218,752.2075,34.5421
2,100.5822,-1.039976,17488.68,28757,17439.05,12.43054
2,536.2393,4.194963,,39109.94,6560.643,40.39618
2,290.7664,14.13433,12719.09,61192.8,12383.46,12.88741
2,860.1567,47.38763,0,25,-282.6239,40.38374
2,393.3194,34.43904,10156.71,83300.15,10131.88,22.49339
2,695.3931,32.04407,,26302.37,2374.027,36.7942
2,515.253,24.76846,7116.673,54053.88,7015.294,7.317641
2,433.0381,12.31009,,64831.39,8849.277,10.70476
2,332.4567,22.39337,,56212.91,11567.43,5.210992
2,435.5822,23.3557,,27623.53,8895.567,21.86255
2,532.3532,25.4979,6697.587,9144.71,6382.536,21.77853
2,796.9364,33.95695,74.6113,750.3206,-258.1954,41.89931
2,595.816,35.54416,,22685.37,4907.186,28.77295
2,521.609,27.07511,,57239.63,6792.839,9.736964
2,198.615,-5.593857,,232335.5,14777.41,36.15901
2,190.3939,5.270989,,204157.6,15061.35,12.98422
2,195.6513,-9.812396,,72199.64,14850.75,-8.517446
2,852.3985,26.13055,0,25,-186.081,45.26374
2,196.802,32.62188,,239786.3,14864.88,7.615391
2,713.1414,34.4447,2173.756,3652.947,2013.475,47.34614
2,836.655,29.20917,,25,-205.1742,47.38594
2,520.0028,37.70097,6995.658,35594.13,6841.808,25.06779
2,296.8168,24.38153,12581.53,112507.6,12351.57,19.05451
2,318.2706,13.73201,,171977,11997.03,-10.30787
2,132.4034,3.705995,,83951.2,16493.27,12.99363
2,258.5823,-1.5613,,140471.2,13353.91,19.5571
2,195.2606,-8.5313,15114.61,214945.5,14825.99,-2.1793
2,153.8737,4.927971,,126023.4,16143.22,2.20899
2,77.52595,-11.61189,18064.41,184636.8,17991.33,-10.39142
2,469.9536,29.5882,8251.076,113474,8060.597,.3186439
2,259.3703,7.713899,,30289.93,13278.92,1.930588
2,658.7629,17.68063,,48185.46,3218.786,14.5797
2,448.1541,10.36639,8795.737,70325.01,8721.882,8.402507
2,416.0389,19.20393,,35723.82,9281.764,20.73691
2,273.6729,8.493399,,97980.2,12814.93,12.24844
2,474.2684,-1.755917,,31505.7,8006.253,43.95173
2,313.673,5.876108,12155.38,104809.8,11890.87,19.37598
2,719.0562,33.15298,,25268.17,1804.148,42.88442
2,714.4446,16.76046,,23163.37,2145.083,39.57969
2,196.95,4.543567,15073.79,116469.7,14832.97,6.55055
2,99.11221,3.31213,17523.72,277452.2,17238.12,1.291039
2,193.9349,-12.31112,,118308.4,15051.63,-8.616837
2,416.9163,13.67987,9588.4,93438.59,9448.206,24.62213
2,834.8427,31.24421,,25,-48.97733,46.91456
2,294.5706,6.779234,,115006.8,12588.27,24.46836
2,775.4756,29.25674,,6001.967,532.1365,44.07238
2,553.715,10.10129,,25658.23,6075.415,21.0662
2,177.6575,8.922206,,100076,15544.62,2.04885
2,273.3466,24.93724,,54639.32,13163.95,23.73343
2,198.462,20.14183,15041.32,218369.9,14945.56,13.89283
2,216.5589,2.954775,,137425.4,14305.47,8.729644
2,535.0579,44.70257,,39273.9,6498.303,13.13585
2,198.8891,9.015872,,227699.9,14738.88,-3.675549
2,172.3474,.555792,,191754,15456.72,20.09099
2,114.819,-7.437926,,118774.1,16913.45,-7.274936
2,374.5079,14.87652,,130153.7,10564.07,14.79245
2,191.0282,-10.11621,15221.33,226719.9,15060.56,2.239063
2,354.3779,18.84958,,42546.41,11072.6,10.54743
2,694.6602,33.81017,,40842.34,2586.737,33.74231
2,393.7189,21.47063,,18092.63,9959.419,14.02081
2,616.128,5.831569,,41096.76,4458.301,29.08136
2,862.646,63.71358,,25,-111.6361,41.29325
2,193.6136,13.10299,15154.18,84288.55,14884.15,4.811845
2,292.9664,-6.586133,12669.87,187279.2,12409.23,34.78711
2,191.3826,8.531153,,178058.5,15194.55,-1.426582
2,357.2694,4.841038,11070.64,66625.63,10813.96,17.58229
2,334.8257,-.3792665,,184699.3,11547.9,14.19614
2,392.5567,14.30905,10191.6,40269.96,10190.37,5.580803
2,195.2767,1.920454,,20452.56,15033.25,18.55358
2,193.083,21.91897,,76499.78,15005.06,7.530697
2,576.105,36.09101,,25132.01,5316.54,38.73782
2,316.2113,5.848398,12097.03,165345.1,11913.06,4.23811
2,96.00365,-5.507772,,156648.8,17381.51,12.92703
2,96.66407,8.342993,17585.92,257514,17278.35,7.297784
2,94.91561,-19.05877,17622.16,181812.8,17548.38,-12.28002
2,190.0389,-12.61149,,64830.68,15190.6,-10.39385
2,190.4102,3.368566,,155628,15213.37,2.8047
2,533.5259,18.1373,,104708.8,6633.159,39.16466
2,257.3508,17.46526,,168874.9,13265.57,.5429596
2,372.0046,11.16991,,166858.3,10403.29,23.21091
2,577.4614,32.73845,,74146.23,5417.674,27.70145
2,534.4017,16.01449,,20255.72,6393.635,21.64537
2,255.4279,1.356931,,172644.5,13481,24.02595
2,194.1406,-10.20438,15152.63,114410.6,14973.56,21.0483
2,198.8347,10.08711,,214177.9,14821.87,22.42589
2,197.7509,12.31558,,166880.3,15029.26,-5.7089
2,73.12459,4.206794,18174.13,81200.23,18107.31,8.028096
2,516.0871,33.46243,,27123.65,6959.756,5.564058
2,194.3276,4.574567,,129957.3,15029.56,15.6083
2,533.361,23.31949,,102039.7,6573.709,13.03965
2,335.5652,-2.512612,11617.06,102291.2,11471.61,14.19536
2,152.9183,2.814137,,212456.6,15984.09,9.119233
2,389.1467,13.65453,,111552.8,10098.8,14.97707
2,393.0307,12.41254,,11050.94,9994.578,-.0518526
2,431.4962,20.05724,9213.763,91516.25,8959.54,21.97416
2,624.2663,26.41457,,56702.44,4348.344,30.07111
2,340.0474,23.63622,,79214.27,11501.85,6.613365
2,257.4996,20.28649,,45670.09,13281.08,14.48308
2,317.414,26.35104,,83480.52,11789.81,9.869577
2,193.7618,-3.499303,15151.13,92941.82,14996.83,-15.1044
2,936.9818,31.62892,,25,-231.2742,72.12984
2,316.336,7.551709,,46756.34,11861.56,4.839719
2,610.2967,25.0969,,9374.958,4447.746,19.60652
2,173.0417,9.083668,,44838.4,15452.42,12.99385
2,175.3289,7.646719,15615.56,247489.8,15500.64,28.17787
2,618.6221,54.6287,,32970.61,4465.838,41.2977
2,218.4575,13.40508,,129283.4,14295.05,29.5961
2,155.6701,11.44384,,236073.5,16037.51,10.36855
2,190.6533,4.421771,,223919.8,14938.05,23.39558
2,390.1228,24.38301,,112995.7,9972.666,8.308371
2,139.3353,12.34559,,56173.3,16258.61,19.21921
2,96.39118,-10.05761,,154744.8,17318.6,-7.245337
2,91.53604,18.42977,17702.88,172837.1,17680.88,-9.519048
2,579.262,13.51356,,35053.68,5465.886,39.18443
2,612.3912,47.56894,4692.466,39312.18,4472.532,39.2117
2,157.9093,11.18065,,138442,16005.76,-17.50291
2,575.3871,27.56999,,63908.11,5565.121,.5840855
2,713.6144,39.90599,2159.61,12897.18,1853.33,26.87241
2,254.9937,-1.91258,,99300.11,13518.84,24.85161
2,435.3781,25.40277,,102757.6,8845.057,43.50592
2,376.6309,6.982846,10592.24,152604,10381.46,8.22698
2,533.5602,11.18835,,75171.7,6472.259,30.81984
2,176.1992,1.585066,,205027.5,15296.3,14.65702
2,310.4235,-11.72289,,109268.6,12201.37,9.028648
2,655.3246,17.53988,,14563.31,3499.293,29.97724
2,430.6962,15.26055,,132732.1,9234.093,5.834156
2,271.3122,13.51052,13219.55,87017.13,13033.15,18.60866
2,196.4723,8.779737,,216734.2,15081.91,.6044038
2,773.9097,31.87881,,6673.979,649.3544,28.32012
2,159.3359,15.57357,16010.67,163273.2,15833.8,22.49249
2,515.2975,29.49075,,90700.18,6871.55,9.714429
2,633.4849,17.56428,,36223.74,3853.835,29.84593
2,313.6912,6.774096,,24207.57,11943.15,-11.01188
2,335.2687,8.972756,11609.91,29430.53,11296.35,23.85185
2,433.2513,12.75369,,22454.7,8873.733,21.2641
2,758.1469,32.64778,,13735.52,1023.695,50.24513
2,413.6704,12.24145,9663.554,135229.8,9415.638,38.53998
2,358.9768,33.52514,,157689.7,10835.57,-.609367
2,195.6245,-1.731947,,170163.1,14788.15,-2.386902
2,215.8818,9.527756,,119968.9,14411.64,2.765972
2,832.0226,39.80332,0,25,-77.47657,46.96499
2,416.2757,12.27594,9592.522,97465.7,9302.913,31.30773
2,200.2242,13.10686,15000.31,181839.4,14857.51,6.432505
2,554.0061,31.76904,,73087.43,6133.414,17.35018
2,197.2118,10.65854,,43338.01,14827.33,4.436287
2,656.0517,27.62231,3594.744,26125.95,3525.884,33.08316
2,594.261,46.32128,5142.076,51258.8,5052.859,18.75791
2,478.8936,15.31229,,31358.04,7923.495,2.038328
2,270.1622,11.66611,,53371.19,12905.98,18.30661
2,752.3611,32.19344,,18598.79,988.3822,22.4823
2,853.8278,43.36927,,25,1.959963,19.77521
2,335.0186,-7.650745,11617.76,184705.8,11443.53,1.888452
2,354.7191,27.44019,,81620.58,10813.73,26.17283
2,194.2032,.4841669,,191444.3,14973.95,19.7643
2,365.3196,27.64114,,35128.29,10774.79,8.558982
2,416.0859,39.95785,9598.574,150123.8,9580.367,23.32852
2,598.4662,20.90803,,7999.248,4986.839,22.51858
2,256.4164,23.76838,13587.83,39453.19,13250.22,21.77562
2,287.9312,10.38196,12796.33,196566.1,12739.75,10.33351
2,252.9977,6.176699,13670.94,49096.07,13456.5,24.3865
2,192.8218,11.24585,,63638.48,15025.9,18.99541
2,495.2827,14.58499,,61411.88,7378.336,19.91348
2,372.6756,18.0705,,104064.5,10399.58,25.74015
2,457.5071,29.30714,,117954.1,8508.583,24.98115
2,434.3188,16.67956,9145.421,12421.32,8906.858,18.06136
2,233.6227,-4.777361,,24836.07,14157.59,21.39113
2,355.6385,5.114055,,156614.9,10958.52,-1.223295
2,197.716,7.189198,,123551.6,14882.06,19.49558
2,332.6813,1.966723,11683.74,82324.38,11344.45,22.50407
2,175.6734,-9.47411,,213647.9,15586.73,.1055259
2,454.6106,37.59557,8641.115,128832.7,8523.295,21.92048
2,296.0564,7.598232,12605.65,123811.8,12451.3,22.42381
2,195.5389,19.71622,,110042.5,14977.04,15.32127
2,189.8953,4.800382,15247.85,187979.5,15249.27,2.212068
2,173.5849,4.300105,,219879,15593.77,-7.825915
2,252.1255,4.838943,,30998.19,13683.53,18.94991
2,614.5182,14.54783,,17073.39,4476.875,15.70934
